UDP - Reading 
-480.43548583984375,-9.21660041809082,350.0688781738281 
-480.43548583984375,-9.216567039489746,350.0688781738281 
-480.43548583984375,-9.216611862182617,350.0688781738281 
-480.43548583984375,-9.216592788696289,350.0688781738281 
-480.43548583984375,-9.216517448425293,350.0688781738281 
-480.43548583984375,-9.216511726379395,350.0688781738281 
-480.43548583984375,-9.216513633728027,350.0688781738281 
-480.43548583984375,-9.216583251953125,350.0688781738281 
-480.43548583984375,-9.216569900512695,350.0688781738281 
-480.43548583984375,-9.216561317443848,350.0688781738281 
-480.43548583984375,-9.216569900512695,350.0688781738281 
-480.43548583984375,-9.21658706665039,350.0688781738281 
-480.43548583984375,-9.21650218963623,350.0688781738281 
-480.43548583984375,-9.21651840209961,350.0688781738281 
-480.43548583984375,-9.216520309448242,350.0688781738281 
-480.43548583984375,-9.216508865356445,350.0688781738281 
-480.43548583984375,-9.216554641723633,350.0688781738281 
-480.43548583984375,-9.216514587402344,350.0688781738281 
-480.43548583984375,-9.216553688049316,350.0688781738281 
-480.43548583984375,-9.216626167297363,350.0688781738281 
-480.43548583984375,-9.216639518737793,350.0688781738281 
-480.43548583984375,-9.216645240783691,350.0688781738281 
-480.43548583984375,-9.216641426086426,350.0688781738281 
-480.4354248046875,-9.21672534942627,350.0688781738281 
-480.4354248046875,-9.21672248840332,350.0688781738281 
-480.4354248046875,-9.216617584228516,350.0688781738281 
-480.4354248046875,-9.216586112976074,350.0688781738281 
-480.4354248046875,-9.216525077819824,350.0688781738281 
-480.4354248046875,-9.21646499633789,350.0688781738281 
-480.4354248046875,-9.216497421264648,350.0688781738281 
-480.4354248046875,-9.216524124145508,350.0688781738281 
-480.4354248046875,-9.216521263122559,350.0688781738281 
-480.4354248046875,-9.216548919677734,350.0688781738281 
-480.4354248046875,-9.216571807861328,350.0688781738281 
-480.4354248046875,-9.216531753540039,350.0688781738281 
-480.4354248046875,-9.216532707214355,350.0688781738281 
-480.4354248046875,-9.216604232788086,350.0688781738281 
-480.4354248046875,-9.216634750366211,350.0688781738281 
-480.4354248046875,-9.216604232788086,350.0688781738281 
-480.4354248046875,-9.216536521911621,350.0688781738281 
-480.4354248046875,-9.216480255126953,350.0688781738281 
-480.4354248046875,-9.216509819030762,350.0688781738281 
-480.4354248046875,-9.216462135314941,350.0688781738281 
-480.4354248046875,-9.216484069824219,350.0688781738281 
-480.4354248046875,-9.216501235961914,350.0688781738281 
-480.4354248046875,-9.216503143310547,350.0688781738281 
-480.4354248046875,-9.21654987335205,350.0688781738281 
-480.4354248046875,-9.216529846191406,350.0688781738281 
-480.4354248046875,-9.216545104980469,350.0688781738281 
-480.4354248046875,-9.216554641723633,350.0688781738281 
-480.4354248046875,-9.216514587402344,350.0688781738281 
-480.4354248046875,-9.216598510742188,350.0688781738281 
-480.4354248046875,-9.216571807861328,350.0688781738281 
-480.4354248046875,-9.216581344604492,350.0688781738281 
-480.4354248046875,-9.216531753540039,350.0688781738281 
-480.4354248046875,-9.216592788696289,350.0688781738281 
-480.4354248046875,-9.216538429260254,350.0688781738281 
-480.4354248046875,-9.216552734375,350.0688781738281 
-480.4354248046875,-9.216572761535645,350.0688781738281 
-480.4354248046875,-9.216540336608887,350.0688781738281 
-480.4354248046875,-9.216574668884277,350.0688781738281 
-480.4354248046875,-9.216588973999023,350.0688781738281 
-480.4354248046875,-9.21655559539795,350.0688781738281 
-480.4354248046875,-9.216611862182617,350.0688781738281 
-480.4354248046875,-9.216590881347656,350.0688781738281 
-480.4354248046875,-9.216602325439453,350.0688781738281 
-480.4354248046875,-9.216602325439453,350.0688781738281 
-480.4354248046875,-9.216577529907227,350.0688781738281 
-480.4354248046875,-9.21661376953125,350.0688781738281 
-480.4353942871094,-9.216547012329102,350.0688781738281 
-480.4353942871094,-9.21658706665039,350.0688781738281 
-480.4353942871094,-9.216552734375,350.0688781738281 
-480.4353942871094,-9.216517448425293,350.0688781738281 
-480.4353942871094,-9.216520309448242,350.0688781738281 
-480.4353942871094,-9.216562271118164,350.0688781738281 
-480.4353942871094,-9.21654224395752,350.0688781738281 
-480.4353942871094,-9.21650218963623,350.0688781738281 
-480.4353942871094,-9.216452598571777,350.0688781738281 
-480.4353942871094,-9.216495513916016,350.0688781738281 
-480.4353942871094,-9.216509819030762,350.0688781738281 
-480.4353942871094,-9.216560363769531,350.0688781738281 
-480.4353942871094,-9.216570854187012,350.0688781738281 
-480.4353942871094,-9.216546058654785,350.0688781738281 
-480.4353942871094,-9.216578483581543,350.0688781738281 
